Region,Year,B_predicted
Riviera-Pays-d'Enhaut,2033,0.649810
Riviera-Pays-d'Enhaut,2034,0.649845
Riviera-Pays-d'Enhaut,2035,0.649870
Riviera-Pays-d'Enhaut,2036,0.649887
Riviera-Pays-d'Enhaut,2037,0.649898
Riviera-Pays-d'Enhaut,2038,0.649906
Riviera-Pays-d'Enhaut,2039,0.649911
Riviera-Pays-d'Enhaut,2040,0.649915
Riviera-Pays-d'Enhaut,2041,0.649917
Riviera-Pays-d'Enhaut,2042,0.649919
Riviera-Pays-d'Enhaut,2043,0.649920
Riviera-Pays-d'Enhaut,2044,0.649921
Riviera-Pays-d'Enhaut,2045,0.649922
Riviera-Pays-d'Enhaut,2046,0.649922
Riviera-Pays-d'Enhaut,2047,0.649922
Riviera-Pays-d'Enhaut,2048,0.649922
Riviera-Pays-d'Enhaut,2049,0.649923
Riviera-Pays-d'Enhaut,2050,0.649923
Rorschach,2019,0.249948
Rorschach,2020,0.289549
Rorschach,2021,0.318857
Rorschach,2022,0.338659
Rorschach,2023,0.351204
Rorschach,2024,0.358817
Rorschach,2025,0.363309
Rorschach,2026,0.365910
Rorschach,2027,0.367397
Rorschach,2028,0.368240
Rorschach,2029,0.368714
Rorschach,2030,0.368979
Rorschach,2031,0.369127
Rorschach,2032,0.369208
Rorschach,2033,0.369253
Rorschach,2034,0.369278
Rorschach,2035,0.369291
Rorschach,2036,0.369298
Rorschach,2037,0.369302
Rorschach,2038,0.369304
Rorschach,2039,0.369305
Rorschach,2040,0.369306
Rorschach,2041,0.369306
Rorschach,2042,0.369307
Rorschach,2043,0.369307
Rorschach,2044,0.369307
Rorschach,2045,0.369307
Rorschach,2046,0.369307
Rorschach,2047,0.369307
Rorschach,2048,0.369307
Rorschach,2049,0.369307
Rorschach,2050,0.369307
Saint-Maurice,2019,0.220824
Saint-Maurice,2020,0.163375
Saint-Maurice,2021,0.137915
Saint-Maurice,2022,0.124180
Saint-Maurice,2023,0.115984
Saint-Maurice,2024,0.110799
Saint-Maurice,2025,0.107397
Saint-Maurice,2026,0.105111
Saint-Maurice,2027,0.103552
Saint-Maurice,2028,0.102478
Saint-Maurice,2029,0.101732
Saint-Maurice,2030,0.101212
Saint-Maurice,2031,0.100849
Saint-Maurice,2032,0.100595
Saint-Maurice,2033,0.100417
Saint-Maurice,2034,0.100292
Saint-Maurice,2035,0.100204
Saint-Maurice,2036,0.100143
Saint-Maurice,2037,0.100100
Saint-Maurice,2038,0.100070
Saint-Maurice,2039,0.100048
Saint-Maurice,2040,0.100034
Saint-Maurice,2041,0.100024
Saint-Maurice,2042,0.100016
Saint-Maurice,2043,0.100011
Saint-Maurice,2044,0.100008
Saint-Maurice,2045,0.100005
Saint-Maurice,2046,0.100004
Saint-Maurice,2047,0.100003
Saint-Maurice,2048,0.100002
Saint-Maurice,2049,0.100001
Saint-Maurice,2050,0.100001
Sarganserland,2019,0.626218
Sarganserland,2020,0.633045
Sarganserland,2021,0.638024
Sarganserland,2022,0.641634
Sarganserland,2023,0.644240
Sarganserland,2024,0.646114
Sarganserland,2025,0.647458
Sarganserland,2026,0.648420
Sarganserland,2027,0.649107
Sarganserland,2028,0.649598
Sarganserland,2029,0.649947
Sarganserland,2030,0.650195
Sarganserland,2031,0.650372
Sarganserland,2032,0.650498
Sarganserland,2033,0.650587
Sarganserland,2034,0.650650
Sarganserland,2035,0.650694
Sarganserland,2036,0.650726
Sarganserland,2037,0.650748
Sarganserland,2038,0.650764
Sarganserland,2039,0.650775
Sarganserland,2040,0.650783
Sarganserland,2041,0.650789
Sarganserland,2042,0.650792
Sarganserland,2043,0.650795
Sarganserland,2044,0.650797
Sarganserland,2045,0.650798
Sarganserland,2046,0.650799
Sarganserland,2047,0.650800
Sarganserland,2048,0.650801
Sarganserland,2049,0.650801
Sarganserland,2050,0.650801
Schaffhausen,2019,0.609171
Schaffhausen,2020,0.617169
Schaffhausen,2021,0.622379
Schaffhausen,2022,0.625740
Schaffhausen,2023,0.627892
Schaffhausen,2024,0.629263
Schaffhausen,2025,0.630131
Schaffhausen,2026,0.630679
Schaffhausen,2027,0.631025
Schaffhausen,2028,0.631241
Schaffhausen,2029,0.631376
Schaffhausen,2030,0.631461
Schaffhausen,2031,0.631514
Schaffhausen,2032,0.631546
Schaffhausen,2033,0.631566
Schaffhausen,2034,0.631579
Schaffhausen,2035,0.631586
Schaffhausen,2036,0.631591
Schaffhausen,2037,0.631594
Schaffhausen,2038,0.631596
Schaffhausen,2039,0.631597
Schaffhausen,2040,0.631597
Schaffhausen,2041,0.631598
Schaffhausen,2042,0.631598
Schaffhausen,2043,0.631598
Schaffhausen,2044,0.631598
Schaffhausen,2045,0.631598
Schaffhausen,2046,0.631598
Schaffhausen,2047,0.631598
Schaffhausen,2048,0.631598
Schaffhausen,2049,0.631598
Schaffhausen,2050,0.631598
Schleitheim,2019,0.607101
Schleitheim,2020,0.793242
Schleitheim,2021,0.996609
Schleitheim,2022,1.201186
Schleitheim,2023,1.390429
Schleitheim,2024,1.552259
Schleitheim,2025,1.681510
Schleitheim,2026,1.779152
Schleitheim,2027,1.849810
Schleitheim,2028,1.899329
Schleitheim,2029,1.933238
Schleitheim,2030,1.956073
Schleitheim,2031,1.971268
Schleitheim,2032,1.981292
Schleitheim,2033,1.987862
Schleitheim,2034,1.992147
Schleitheim,2035,1.994930
Schleitheim,2036,1.996732
Schleitheim,2037,1.997895
Schleitheim,2038,1.998644
Schleitheim,2039,1.999125
Schleitheim,2040,1.999433
Schleitheim,2041,1.999630
Schleitheim,2042,1.999755
Schleitheim,2043,1.999835
Schleitheim,2044,1.999886
Schleitheim,2045,1.999918
Schleitheim,2046,1.999938
Schleitheim,2047,1.999951
Schleitheim,2048,1.999959
Schleitheim,2049,1.999964
Schleitheim,2050,1.999967
Schwyz,2019,0.572446
Schwyz,2020,0.588706
Schwyz,2021,0.600855
Schwyz,2022,0.609804
Schwyz,2023,0.616327
Schwyz,2024,0.621044
Schwyz,2025,0.624434
Schwyz,2026,0.626860
Schwyz,2027,0.628589
Schwyz,2028,0.629818
Schwyz,2029,0.630690
Schwyz,2030,0.631308
Schwyz,2031,0.631744
Schwyz,2032,0.632052
Schwyz,2033,0.632270
Schwyz,2034,0.632423
Schwyz,2035,0.632530
Schwyz,2036,0.632606
Schwyz,2037,0.632659
Schwyz,2038,0.632696
Schwyz,2039,0.632722
Schwyz,2040,0.632741
Schwyz,2041,0.632753
Schwyz,2042,0.632762
Schwyz,2043,0.632768
Schwyz,2044,0.632773
Schwyz,2045,0.632776
Schwyz,2046,0.632778
Schwyz,2047,0.632779
Schwyz,2048,0.632780
Schwyz,2049,0.632781
Schwyz,2050,0.632781
See,2019,0.615179
See,2020,0.627280
See,2021,0.635203
See,2022,0.640318
See,2023,0.643588
See,2024,0.645664
See,2025,0.646973
See,2026,0.647796
See,2027,0.648311
See,2028,0.648632
See,2029,0.648832
See,2030,0.648955
See,2031,0.649032
See,2032,0.649079
See,2033,0.649108
See,2034,0.649126
See,2035,0.649136
See,2036,0.649143
See,2037,0.649147
See,2038,0.649149
See,2039,0.649151
See,2040,0.649152
See,2041,0.649152
See,2042,0.649153
See,2043,0.649153
See,2044,0.649153
See,2045,0.649153
See,2046,0.649153
See,2047,0.649153
See,2048,0.649153
See,2049,0.649153
See,2050,0.649153
See-Gaster,2019,0.580957
See-Gaster,2020,0.600280
See-Gaster,2021,0.613798
See-Gaster,2022,0.623073
See-Gaster,2023,0.629346
See-Gaster,2024,0.633547
See-Gaster,2025,0.636339
See-Gaster,2026,0.638184
See-Gaster,2027,0.639398
See-Gaster,2028,0.640194
See-Gaster,2029,0.640714
See-Gaster,2030,0.641053
See-Gaster,2031,0.641274
See-Gaster,2032,0.641417
See-Gaster,2033,0.641509
See-Gaster,2034,0.641569
See-Gaster,2035,0.641607
See-Gaster,2036,0.641632
See-Gaster,2037,0.641648
See-Gaster,2038,0.641658
See-Gaster,2039,0.641665
See-Gaster,2040,0.641669
See-Gaster,2041,0.641671
See-Gaster,2042,0.641673
See-Gaster,2043,0.641674
See-Gaster,2044,0.641675
See-Gaster,2045,0.641675
See-Gaster,2046,0.641676
See-Gaster,2047,0.641676
See-Gaster,2048,0.641676
See-Gaster,2049,0.641676
See-Gaster,2050,0.641676
Seeland,2019,0.556056
Seeland,2020,0.583037
Seeland,2021,0.601556
Seeland,2022,0.613895
Seeland,2023,0.621947
Seeland,2024,0.627126
Seeland,2025,0.630423
Seeland,2026,0.632506
Seeland,2027,0.633814
Seeland,2028,0.634632
Seeland,2029,0.635141
Seeland,2030,0.635457
Seeland,2031,0.635652
Seeland,2032,0.635773
Seeland,2033,0.635847
Seeland,2034,0.635892
Seeland,2035,0.635920
Seeland,2036,0.635937
Seeland,2037,0.635947
Seeland,2038,0.635953
Seeland,2039,0.635957
Seeland,2040,0.635959
Seeland,2041,0.635961
Seeland,2042,0.635961
Seeland,2043,0.635962
Seeland,2044,0.635962
Seeland,2045,0.635962
Seeland,2046,0.635962
Seeland,2047,0.635962
Seeland,2048,0.635962
Seeland,2049,0.635963
Seeland,2050,0.635963
Sense,2019,0.233337
Sense,2020,0.255345
Sense,2021,0.272798
Sense,2022,0.286039
Sense,2023,0.295745
Sense,2024,0.302679
Sense,2025,0.307540
Sense,2026,0.310900
Sense,2027,0.313199
Sense,2028,0.314761
Sense,2029,0.315816
Sense,2030,0.316526
Sense,2031,0.317001
Sense,2032,0.317319
Sense,2033,0.317531
Sense,2034,0.317671
Sense,2035,0.317765
Sense,2036,0.317827
Sense,2037,0.317868
Sense,2038,0.317895
Sense,2039,0.317913
Sense,2040,0.317924
Sense,2041,0.317932
Sense,2042,0.317937
Sense,2043,0.317940
Sense,2044,0.317942
Sense,2045,0.317944
Sense,2046,0.317945
Sense,2047,0.317945
Sense,2048,0.317946
Sense,2049,0.317946
Sense,2050,0.317946
Sierre,2019,0.256508
Sierre,2020,0.276822
Sierre,2021,0.293700
Sierre,2022,0.307287
Sierre,2023,0.317947
Sierre,2024,0.326141
Sierre,2025,0.332340
Sierre,2026,0.336974
Sierre,2027,0.340405
Sierre,2028,0.342927
Sierre,2029,0.344772
Sierre,2030,0.346115
Sierre,2031,0.347090
Sierre,2032,0.347796
Sierre,2033,0.348307
Sierre,2034,0.348675
Sierre,2035,0.348940
Sierre,2036,0.349131
Sierre,2037,0.349269
Sierre,2038,0.349367
Sierre,2039,0.349438
Sierre,2040,0.349489
Sierre,2041,0.349525
Sierre,2042,0.349551
Sierre,2043,0.349570
Sierre,2044,0.349583
Sierre,2045,0.349593
Sierre,2046,0.349600
Sierre,2047,0.349604
Sierre,2048,0.349608
Sierre,2049,0.349610
Sierre,2050,0.349612
Sion,2019,0.635262
Sion,2020,0.652889
Sion,2021,0.665618
Sion,2022,0.674672
Sion,2023,0.681041
Sion,2024,0.685484
Sion,2025,0.688564
Sion,2026,0.690690
Sion,2027,0.692151
Sion,2028,0.693153
Sion,2029,0.693838
Sion,2030,0.694305
Sion,2031,0.694624
Sion,2032,0.694840
Sion,2033,0.694987
Sion,2034,0.695087
Sion,2035,0.695154
Sion,2036,0.695199
Sion,2037,0.695230
Sion,2038,0.695251
Sion,2039,0.695265
Sion,2040,0.695274
Sion,2041,0.695280
Sion,2042,0.695284
Sion,2043,0.695287
Sion,2044,0.695289
Sion,2045,0.695290
Sion,2046,0.695291
Sion,2047,0.695292
Sion,2048,0.695292
Sion,2049,0.695292
Sion,2050,0.695293
Sissach,2019,0.466396
Sissach,2020,0.486561
Sissach,2021,0.500369
Sissach,2022,0.509576
Sissach,2023,0.515601
Sissach,2024,0.519493
Sissach,2025,0.521983
Sissach,2026,0.523566
Sissach,2027,0.524566
Sissach,2028,0.525195
Sissach,2029,0.525589
Sissach,2030,0.525836
Sissach,2031,0.525989
Sissach,2032,0.526084
Sissach,2033,0.526143
Sissach,2034,0.526180
Sissach,2035,0.526202
Sissach,2036,0.526216
Sissach,2037,0.526224
Sissach,2038,0.526229
Sissach,2039,0.526233
Sissach,2040,0.526234
Sissach,2041,0.526236
Sissach,2042,0.526236
Sissach,2043,0.526237
Sissach,2044,0.526237
Sissach,2045,0.526237
Sissach,2046,0.526237
Sissach,2047,0.526237
Sissach,2048,0.526237
Sissach,2049,0.526237
Sissach,2050,0.526237
Solothurn,2019,0.669878
Solothurn,2020,0.676083
Solothurn,2021,0.679652
Solothurn,2022,0.681684
Solothurn,2023,0.682831
Solothurn,2024,0.683474
Solothurn,2025,0.683833
Solothurn,2026,0.684032
Solothurn,2027,0.684142
Solothurn,2028,0.684202
Solothurn,2029,0.684235
Solothurn,2030,0.684253
Solothurn,2031,0.684263
Solothurn,2032,0.684268
Solothurn,2033,0.684271
Solothurn,2034,0.684272
Solothurn,2035,0.684273
Solothurn,2036,0.684274
Solothurn,2037,0.684274
Solothurn,2038,0.684274
Solothurn,2039,0.684274
Solothurn,2040,0.684274
Solothurn,2041,0.684274
Solothurn,2042,0.684274
Solothurn,2043,0.684274
Solothurn,2044,0.684274
Solothurn,2045,0.684274
Solothurn,2046,0.684274
Solothurn,2047,0.684274
Solothurn,2048,0.684274
Solothurn,2049,0.684274
Solothurn,2050,0.684274
St. Gallen,2019,0.596417
St. Gallen,2020,0.608954
St. Gallen,2021,0.616990
St. Gallen,2022,0.622062
St. Gallen,2023,0.625229
St. Gallen,2024,0.627190
St. Gallen,2025,0.628398
St. Gallen,2026,0.629137
St. Gallen,2027,0.629589
St. Gallen,2028,0.629863
St. Gallen,2029,0.630029
St. Gallen,2030,0.630129
St. Gallen,2031,0.630189
St. Gallen,2032,0.630225
St. Gallen,2033,0.630247
St. Gallen,2034,0.630260
St. Gallen,2035,0.630267
St. Gallen,2036,0.630272
St. Gallen,2037,0.630275
St. Gallen,2038,0.630276
St. Gallen,2039,0.630277
St. Gallen,2040,0.630278
St. Gallen,2041,0.630278
St. Gallen,2042,0.630278
St. Gallen,2043,0.630278
St. Gallen,2044,0.630278
St. Gallen,2045,0.630278
St. Gallen,2046,0.630278
St. Gallen,2047,0.630278
St. Gallen,2048,0.630278
St. Gallen,2049,0.630278
St. Gallen,2050,0.630278
Stein,2019,0.648085
Stein,2020,0.660733
Stein,2021,0.669057
Stein,2022,0.674461
Stein,2023,0.677934
Stein,2024,0.680151
Stein,2025,0.681558
Stein,2026,0.682447
Stein,2027,0.683006
Stein,2028,0.683357
Stein,2029,0.683577
Stein,2030,0.683714
Stein,2031,0.683799
Stein,2032,0.683852
Stein,2033,0.683884
Stein,2034,0.683904
Stein,2035,0.683917
Stein,2036,0.683924
Stein,2037,0.683929
Stein,2038,0.683932
Stein,2039,0.683934
Stein,2040,0.683935
Stein,2041,0.683935
Stein,2042,0.683936
Stein,2043,0.683936
Stein,2044,0.683936
Stein,2045,0.683936
Stein,2046,0.683936
Stein,2047,0.683936
Stein,2048,0.683936
Stein,2049,0.683936
Stein,2050,0.683936
Sursee,2019,0.173768
Sursee,2020,0.137073
Sursee,2021,0.120773
Sursee,2022,0.112253
Sursee,2023,0.107425
Sursee,2024,0.104566
Sursee,2025,0.102830
Sursee,2026,0.101760
Sursee,2027,0.101097
Sursee,2028,0.100683
Sursee,2029,0.100425
Sursee,2030,0.100264
Sursee,2031,0.100164
Sursee,2032,0.100101
Sursee,2033,0.100062
Sursee,2034,0.100038
Sursee,2035,0.100024
Sursee,2036,0.100014
Sursee,2037,0.100009
Sursee,2038,0.100005
Sursee,2039,0.100003
Sursee,2040,0.100002
Sursee,2041,0.100001
Sursee,2042,0.100001
Sursee,2043,0.100000
Sursee,2044,0.100000
Sursee,2045,0.100000
Sursee,2046,0.100000
Sursee,2047,0.100000
Sursee,2048,0.100000
Sursee,2049,0.100000
Sursee,2050,0.100000
Surselva,2019,0.643650
Surselva,2020,0.659965
Surselva,2021,0.672661
Surselva,2022,0.682433
Surselva,2023,0.689891
Surselva,2024,0.695545
Surselva,2025,0.699812
Surselva,2026,0.703018
Surselva,2027,0.705420
Surselva,2028,0.707216
Surselva,2029,0.708556
Surselva,2030,0.709554
Surselva,2031,0.710297
Surselva,2032,0.710850
Surselva,2033,0.711260
Surselva,2034,0.711565
Surselva,2035,0.711791
Surselva,2036,0.711959
Surselva,2037,0.712083
Surselva,2038,0.712176
Surselva,2039,0.712244
Surselva,2040,0.712295
Surselva,2041,0.712332
Surselva,2042,0.712360
Surselva,2043,0.712380
Surselva,2044,0.712395
Surselva,2045,0.712407
Surselva,2046,0.712415
Surselva,2047,0.712421
Surselva,2048,0.712425
Surselva,2049,0.712429
Surselva,2050,0.712431
Thal,2019,0.668870
Thal,2020,0.687802
Thal,2021,0.701318
Thal,2022,0.710815
Thal,2023,0.717411
Thal,2024,0.721952
Thal,2025,0.725059
Thal,2026,0.727175
Thal,2027,0.728610
Thal,2028,0.729580
Thal,2029,0.730235
Thal,2030,0.730675
Thal,2031,0.730971
Thal,2032,0.731169
Thal,2033,0.731301
Thal,2034,0.731390
Thal,2035,0.731449
Thal,2036,0.731488
Thal,2037,0.731514
Thal,2038,0.731532
Thal,2039,0.731543
Thal,2040,0.731551
Thal,2041,0.731556
Thal,2042,0.731559
Thal,2043,0.731561
Thal,2044,0.731563
Thal,2045,0.731563
Thal,2046,0.731564
Thal,2047,0.731564
Thal,2048,0.731565
Thal,2049,0.731565
Thal,2050,0.731565
Thierstein,2019,0.552478
Thierstein,2020,0.575771
Thierstein,2021,0.592586
Thierstein,2022,0.604446
Thierstein,2023,0.612673
Thierstein,2024,0.618308
Thierstein,2025,0.622135
Thierstein,2026,0.624716
Thierstein,2027,0.626448
Thierstein,2028,0.627606
Thierstein,2029,0.628377
Thierstein,2030,0.628889
Thierstein,2031,0.629229
Thierstein,2032,0.629454
Thierstein,2033,0.629602
Thierstein,2034,0.629699
Thierstein,2035,0.629764
Thierstein,2036,0.629806
Thierstein,2037,0.629833
Thierstein,2038,0.629851
Thierstein,2039,0.629863
Thierstein,2040,0.629871
Thierstein,2041,0.629876
Thierstein,2042,0.629879
Thierstein,2043,0.629881
Thierstein,2044,0.629882
Thierstein,2045,0.629883
Thierstein,2046,0.629884
Thierstein,2047,0.629884
Thierstein,2048,0.629884
Thierstein,2049,0.629884
Thierstein,2050,0.629884
Thun,2019,0.231926
Thun,2020,0.162843
Thun,2021,0.135432
Thun,2022,0.121531
Thun,2023,0.113613
Thun,2024,0.108805
Thun,2025,0.105773
Thun,2026,0.103816
Thun,2027,0.102535
Thun,2028,0.101688
Thun,2029,0.101125
Thun,2030,0.100750
Thun,2031,0.100500
Thun,2032,0.100333
Thun,2033,0.100222
Thun,2034,0.100147
Thun,2035,0.100098
Thun,2036,0.100065
Thun,2037,0.100043
Thun,2038,0.100028
Thun,2039,0.100019
Thun,2040,0.100012
Thun,2041,0.100008
Thun,2042,0.100005
Thun,2043,0.100003
Thun,2044,0.100002
Thun,2045,0.100001
Thun,2046,0.100001
Thun,2047,0.100001
Thun,2048,0.100000
Thun,2049,0.100000
Thun,2050,0.100000
Toggenburg,2019,0.617971
Toggenburg,2020,0.623566
Toggenburg,2021,0.627527
Toggenburg,2022,0.630316
Toggenburg,2023,0.632270
Toggenburg,2024,0.633635
Toggenburg,2025,0.634586
Toggenburg,2026,0.635247
Toggenburg,2027,0.635706
Toggenburg,2028,0.636023
Toggenburg,2029,0.636243
Toggenburg,2030,0.636395
Toggenburg,2031,0.636499
Toggenburg,2032,0.636571
Toggenburg,2033,0.636621
Toggenburg,2034,0.636655
Toggenburg,2035,0.636678
Toggenburg,2036,0.636694
Toggenburg,2037,0.636705
Toggenburg,2038,0.636713
Toggenburg,2039,0.636718
Toggenburg,2040,0.636721
Toggenburg,2041,0.636724
Toggenburg,2042,0.636725
Toggenburg,2043,0.636726
Toggenburg,2044,0.636727
Toggenburg,2045,0.636728
Toggenburg,2046,0.636728
Toggenburg,2047,0.636728
Toggenburg,2048,0.636728
Toggenburg,2049,0.636728
Toggenburg,2050,0.636728
Unterklettgau,2019,0.571595
Unterklettgau,2020,0.585897
Unterklettgau,2021,0.595559
Unterklettgau,2022,0.601983
Unterklettgau,2023,0.606204
Unterklettgau,2024,0.608955
Unterklettgau,2025,0.610737
Unterklettgau,2026,0.611885
Unterklettgau,2027,0.612622
Unterklettgau,2028,0.613094
Unterklettgau,2029,0.613395
Unterklettgau,2030,0.613586
Unterklettgau,2031,0.613707
Unterklettgau,2032,0.613784
Unterklettgau,2033,0.613833
Unterklettgau,2034,0.613863
Unterklettgau,2035,0.613882
Unterklettgau,2036,0.613894
Unterklettgau,2037,0.613902
Unterklettgau,2038,0.613906
Unterklettgau,2039,0.613909
Unterklettgau,2040,0.613911
Unterklettgau,2041,0.613912
Unterklettgau,2042,0.613913
Unterklettgau,2043,0.613913
Unterklettgau,2044,0.613913
Unterklettgau,2045,0.613914
Unterklettgau,2046,0.613914
Unterklettgau,2047,0.613914
Unterklettgau,2048,0.613914
Unterklettgau,2049,0.613914
Unterklettgau,2050,0.613914
Uster,2019,0.346958
Uster,2020,0.381008
Uster,2021,0.403742
Uster,2022,0.417991
Uster,2023,0.426553
Uster,2024,0.431559
Uster,2025,0.434434
Uster,2026,0.436064
Uster,2027,0.436981
Uster,2028,0.437492
Uster,2029,0.437776
Uster,2030,0.437932
Uster,2031,0.438018
Uster,2032,0.438065
Uster,2033,0.438091
Uster,2034,0.438104
Uster,2035,0.438112
Uster,2036,0.438116
Uster,2037,0.438118
Uster,2038,0.438119
Uster,2039,0.438120
Uster,2040,0.438120
Uster,2041,0.438120
Uster,2042,0.438120
Uster,2043,0.438120
Uster,2044,0.438120
Uster,2045,0.438120
Uster,2046,0.438120
Uster,2047,0.438120
Uster,2048,0.438120
Uster,2049,0.438120
Uster,2050,0.438120
Vallemaggia,2019,0.280434
Vallemaggia,2020,0.293813
Vallemaggia,2021,0.304316
Vallemaggia,2022,0.312389
Vallemaggia,2023,0.318493
Vallemaggia,2024,0.323051
Vallemaggia,2025,0.326421
Vallemaggia,2026,0.328895
Vallemaggia,2027,0.330701
Vallemaggia,2028,0.332014
Vallemaggia,2029,0.332965
Vallemaggia,2030,0.333653
Vallemaggia,2031,0.334149
Vallemaggia,2032,0.334506
Vallemaggia,2033,0.334763
Vallemaggia,2034,0.334947
Vallemaggia,2035,0.335079
Vallemaggia,2036,0.335174
Vallemaggia,2037,0.335242
Vallemaggia,2038,0.335291
Vallemaggia,2039,0.335325
Vallemaggia,2040,0.335350
Vallemaggia,2041,0.335368
Vallemaggia,2042,0.335380
Vallemaggia,2043,0.335389
Vallemaggia,2044,0.335396
Vallemaggia,2045,0.335400
Vallemaggia,2046,0.335404
Vallemaggia,2047,0.335406
Vallemaggia,2048,0.335408
Vallemaggia,2049,0.335409
Vallemaggia,2050,0.335409
Viamala,2019,0.080655
Viamala,2020,0.088659
Viamala,2021,0.095707
Viamala,2022,0.101704
Viamala,2023,0.106661
Viamala,2024,0.110658
Viamala,2025,0.113819
Viamala,2026,0.116279
Viamala,2027,0.118170
Viamala,2028,0.119610
Viamala,2029,0.120699
Viamala,2030,0.121517
Viamala,2031,0.122129
Viamala,2032,0.122585
Viamala,2033,0.122924
Viamala,2034,0.123176
Viamala,2035,0.123363
Viamala,2036,0.123501
Viamala,2037,0.123603
Viamala,2038,0.123678
Viamala,2039,0.123734
Viamala,2040,0.123775
Viamala,2041,0.123806
Viamala,2042,0.123828
Viamala,2043,0.123844
Viamala,2044,0.123856
Viamala,2045,0.123865
Viamala,2046,0.123872
Viamala,2047,0.123877
Viamala,2048,0.123880
Viamala,2049,0.123883
Viamala,2050,0.123885
Visp,2019,0.274157
Visp,2020,0.190238
Visp,2021,0.154866
Visp,2022,0.135982
Visp,2023,0.124629
Visp,2024,0.117311
Visp,2025,0.112381
Visp,2026,0.108960
Visp,2027,0.106538
Visp,2028,0.104798
Visp,2029,0.103536
Visp,2030,0.102614
Visp,2031,0.101936
Visp,2032,0.101436
Visp,2033,0.101066
Visp,2034,0.100792
Visp,2035,0.100589
Visp,2036,0.100438
Visp,2037,0.100326
Visp,2038,0.100242
Visp,2039,0.100180
Visp,2040,0.100134
Visp,2041,0.100100
Visp,2042,0.100074
Visp,2043,0.100055
Visp,2044,0.100041
Visp,2045,0.100030
Visp,2046,0.100023
Visp,2047,0.100017
Visp,2048,0.100012
Visp,2049,0.100009
Visp,2050,0.100007
Vorderland,2019,0.652046
Vorderland,2020,0.670963
Vorderland,2021,0.683982
Vorderland,2022,0.692784
Vorderland,2023,0.698660
Vorderland,2024,0.702546
Vorderland,2025,0.705099
Vorderland,2026,0.706767
Vorderland,2027,0.707853
Vorderland,2028,0.708557
Vorderland,2029,0.709012
Vorderland,2030,0.709306
Vorderland,2031,0.709495
Vorderland,2032,0.709616
Vorderland,2033,0.709694
Vorderland,2034,0.709743
Vorderland,2035,0.709775
Vorderland,2036,0.709795
Vorderland,2037,0.709807
Vorderland,2038,0.709815
Vorderland,2039,0.709821
Vorderland,2040,0.709824
Vorderland,2041,0.709826
Vorderland,2042,0.709827
Vorderland,2043,0.709828
Vorderland,2044,0.709828
Vorderland,2045,0.709829
Vorderland,2046,0.709829
Vorderland,2047,0.709829
Vorderland,2048,0.709829
Vorderland,2049,0.709829
Vorderland,2050,0.709829
Waldenburg,2019,0.563852
Waldenburg,2020,0.584561
Waldenburg,2021,0.599102
Waldenburg,2022,0.609096
Waldenburg,2023,0.615860
Waldenburg,2024,0.620388
Waldenburg,2025,0.623394
Waldenburg,2026,0.625377
Waldenburg,2027,0.626680
Waldenburg,2028,0.627532
Waldenburg,2029,0.628088
Waldenburg,2030,0.628450
Waldenburg,2031,0.628684
Waldenburg,2032,0.628836
Waldenburg,2033,0.628934
Waldenburg,2034,0.628997
Waldenburg,2035,0.629038
Waldenburg,2036,0.629064
Waldenburg,2037,0.629081
Waldenburg,2038,0.629091
Waldenburg,2039,0.629098
Waldenburg,2040,0.629102
Waldenburg,2041,0.629105
Waldenburg,2042,0.629107
Waldenburg,2043,0.629108
Waldenburg,2044,0.629108
Waldenburg,2045,0.629109
Waldenburg,2046,0.629109
Waldenburg,2047,0.629109
Waldenburg,2048,0.629109
Waldenburg,2049,0.629110
Waldenburg,2050,0.629110
Wasseramt,2019,0.649138
Wasseramt,2020,0.662844
Wasseramt,2021,0.671168
Wasseramt,2022,0.676137
Wasseramt,2023,0.679068
Wasseramt,2024,0.680781
Wasseramt,2025,0.681777
Wasseramt,2026,0.682352
Wasseramt,2027,0.682682
Wasseramt,2028,0.682871
Wasseramt,2029,0.682979
Wasseramt,2030,0.683040
Wasseramt,2031,0.683074
Wasseramt,2032,0.683094
Wasseramt,2033,0.683105
Wasseramt,2034,0.683111
Wasseramt,2035,0.683114
Wasseramt,2036,0.683116
Wasseramt,2037,0.683117
Wasseramt,2038,0.683117
Wasseramt,2039,0.683118
Wasseramt,2040,0.683118
Wasseramt,2041,0.683118
Wasseramt,2042,0.683118
Wasseramt,2043,0.683118
Wasseramt,2044,0.683118
Wasseramt,2045,0.683118
Wasseramt,2046,0.683118
Wasseramt,2047,0.683118
Wasseramt,2048,0.683118
Wasseramt,2049,0.683118
Wasseramt,2050,0.683118
Weinfelden,2019,0.208170
Weinfelden,2020,0.148040
Weinfelden,2021,0.125360
Weinfelden,2022,0.114393
Weinfelden,2023,0.108467
Weinfelden,2024,0.105075
Weinfelden,2025,0.103072
Weinfelden,2026,0.101869
Weinfelden,2027,0.101139
Weinfelden,2028,0.100694
Weinfelden,2029,0.100422
Weinfelden,2030,0.100256
Weinfelden,2031,0.100155
Weinfelden,2032,0.100094
Weinfelden,2033,0.100057
Weinfelden,2034,0.100034
Weinfelden,2035,0.100020
Weinfelden,2036,0.100012
Weinfelden,2037,0.100007
Weinfelden,2038,0.100004
Weinfelden,2039,0.100003
Weinfelden,2040,0.100001
Weinfelden,2041,0.100001
