Region,Year,Mean_NDVI,Mean_NO2,r_estimated,K_estimated,B0_estimated,r0_global,alpha_global
Entlebuch,2013,0.5721648958788478,5.905721561793434,0.5368086293120515,0.5979773899257319,0.5680328731708247,0.269650773891944,-0.0408556911033377
Entlebuch,2014,0.6545581997993871,5.9396832876868855,0.5368086293120515,0.5979773899257319,0.5680328731708247,0.269650773891944,-0.0408556911033377
Entlebuch,2015,0.6051055900313482,5.419370349564374,0.5368086293120515,0.5979773899257319,0.5680328731708247,0.269650773891944,-0.0408556911033377
Entlebuch,2016,0.6287967613901122,5.549392027155553,0.5368086293120515,0.5979773899257319,0.5680328731708247,0.269650773891944,-0.0408556911033377
Entlebuch,2017,0.4724497194664254,5.1439343969427975,0.5368086293120515,0.5979773899257319,0.5680328731708247,0.269650773891944,-0.0408556911033377
Entlebuch,2018,0.6525709947313397,5.593185033568092,0.5368086293120515,0.5979773899257319,0.5680328731708247,0.269650773891944,-0.0408556911033377
Entremont,2010,0.1360674636472541,2.5291945892897782,0.8304271921289208,0.2283389156317138,0.1300297675733193,0.269650773891944,-0.0408556911033377
Entremont,2011,0.1634490284736945,2.323852574069584,0.8304271921289208,0.2283389156317138,0.1300297675733193,0.269650773891944,-0.0408556911033377
Entremont,2013,0.1766959299537656,2.3070173235759674,0.8304271921289208,0.2283389156317138,0.1300297675733193,0.269650773891944,-0.0408556911033377
Entremont,2014,0.328294362904116,2.2909533448902617,0.8304271921289208,0.2283389156317138,0.1300297675733193,0.269650773891944,-0.0408556911033377
Entremont,2015,0.196737913285006,2.0695220643383867,0.8304271921289208,0.2283389156317138,0.1300297675733193,0.269650773891944,-0.0408556911033377
Entremont,2016,0.2083458562036332,2.0745226964867927,0.8304271921289208,0.2283389156317138,0.1300297675733193,0.269650773891944,-0.0408556911033377
Entremont,2017,0.1422834379296347,1.948514352448616,0.8304271921289208,0.2283389156317138,0.1300297675733193,0.269650773891944,-0.0408556911033377
Entremont,2018,0.2963613255134261,2.200208624157683,0.8304271921289208,0.2283389156317138,0.1300297675733193,0.269650773891944,-0.0408556911033377
Frauenfeld,2010,0.6193425299990218,15.493069456454242,0.5268959862853594,0.6457626642509642,0.6023505677274132,0.269650773891944,-0.0408556911033377
Frauenfeld,2011,0.5779864019390607,14.344998572137772,0.5268959862853594,0.6457626642509642,0.6023505677274132,0.269650773891944,-0.0408556911033377
Frauenfeld,2013,0.6681283557286622,14.21094598263187,0.5268959862853594,0.6457626642509642,0.6023505677274132,0.269650773891944,-0.0408556911033377
Frauenfeld,2014,0.6628450940340033,14.95854530487104,0.5268959862853594,0.6457626642509642,0.6023505677274132,0.269650773891944,-0.0408556911033377
Frauenfeld,2015,0.626344857759402,13.234567024735732,0.5268959862853594,0.6457626642509642,0.6023505677274132,0.269650773891944,-0.0408556911033377
Frauenfeld,2016,0.6457646399580268,14.682637885421574,0.5268959862853594,0.6457626642509642,0.6023505677274132,0.269650773891944,-0.0408556911033377
Frauenfeld,2017,0.6390737452183889,13.37530723371721,0.5268959862853594,0.6457626642509642,0.6023505677274132,0.269650773891944,-0.0408556911033377
Frauenfeld,2018,0.6346779906386317,13.20470134583021,0.5268959862853594,0.6457626642509642,0.6023505677274132,0.269650773891944,-0.0408556911033377
Frutigen-Niedersimmental,2010,0.3188099027702593,3.979791084515394,0.0267965397466971,1.999999951316888,0.318392135638735,0.269650773891944,-0.0408556911033377
Frutigen-Niedersimmental,2011,0.3080131746651017,3.715870306521503,0.0267965397466971,1.999999951316888,0.318392135638735,0.269650773891944,-0.0408556911033377
Frutigen-Niedersimmental,2013,0.3050992707758962,3.64633364324172,0.0267965397466971,1.999999951316888,0.318392135638735,0.269650773891944,-0.0408556911033377
Frutigen-Niedersimmental,2014,0.5077551416858189,3.642388044499429,0.0267965397466971,1.999999951316888,0.318392135638735,0.269650773891944,-0.0408556911033377
Frutigen-Niedersimmental,2015,0.3059351332477518,3.2929413598256194,0.0267965397466971,1.999999951316888,0.318392135638735,0.269650773891944,-0.0408556911033377
Frutigen-Niedersimmental,2016,0.3473433629084161,3.316139206069093,0.0267965397466971,1.999999951316888,0.318392135638735,0.269650773891944,-0.0408556911033377
Frutigen-Niedersimmental,2017,0.2161140209230447,3.127195158888381,0.0267965397466971,1.999999951316888,0.318392135638735,0.269650773891944,-0.0408556911033377
Frutigen-Niedersimmental,2018,0.4953099834347869,3.453443995474758,0.0267965397466971,1.999999951316888,0.318392135638735,0.269650773891944,-0.0408556911033377
Gersau,2010,0.6402760833265023,11.151623932112996,0.3269185387155355,0.6670659628245312,0.630144929843955,0.269650773891944,-0.0408556911033377
Gersau,2011,0.6175366247363421,10.627008531032464,0.3269185387155355,0.6670659628245312,0.630144929843955,0.269650773891944,-0.0408556911033377
Gersau,2013,0.6694660215086582,10.3757265563704,0.3269185387155355,0.6670659628245312,0.630144929843955,0.269650773891944,-0.0408556911033377
Gersau,2014,0.6599609834770018,10.599658111017993,0.3269185387155355,0.6670659628245312,0.630144929843955,0.269650773891944,-0.0408556911033377
Gersau,2015,0.6529102449074387,9.791623921272082,0.3269185387155355,0.6670659628245312,0.630144929843955,0.269650773891944,-0.0408556911033377
Gersau,2016,0.6920720965711992,10.440512799809122,0.3269185387155355,0.6670659628245312,0.630144929843955,0.269650773891944,-0.0408556911033377
Gersau,2017,0.6033765986212489,9.454700803756714,0.3269185387155355,0.6670659628245312,0.630144929843955,0.269650773891944,-0.0408556911033377
Gersau,2018,0.692443806252142,9.417777793835372,0.3269185387155355,0.6670659628245312,0.630144929843955,0.269650773891944,-0.0408556911033377
Goms,2010,0.1056887061349852,1.9134491424591245,0.0406099880444564,1.999999999580756,0.0968491419943303,0.269650773891944,-0.0408556911033377
Goms,2011,0.0796089063821178,1.7416570549295525,0.0406099880444564,1.999999999580756,0.0968491419943303,0.269650773891944,-0.0408556911033377
